poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,hypothetical,party,answer,candidate_id,candidate_name,pct,num_harris
88964,241,Ipsos,379,ABC News,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,10/18/24,2024-10-22,NA,NA,NA,NA,NA,NA,214406,1913,lv,NA,lv,NA,10/27/24 10:42,NA,https://abcnews.go.com/Politics/harris-regains-slight-lead-nationally-electoral-college-holds/story?id=115083875,https://abcnews.go.com/Politics/harris-regains-slight-lead-nationally-electoral-college-holds/story?id=115083875,https://www.langerresearch.com/wp-content/uploads/1238a2TheClosingDays.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51,976
88966,1516,East Carolina University,NA,NA,East Carolina University Center for Survey Research,523,East Carolina University Center for Survey Research,2.6,-0.5,IVR/Text-to-Web,7,South Carolina,10/18/24,2024-10-22,NA,NA,NA,NA,NA,NA,214427,950,lv,NA,lv,NA,10/27/24 18:39,NA,https://surveyresearch-ecu.reportablenews.com/pr/trump-leads-harris-by-thirteen-points-in-south-carolina,https://surveyresearch-ecu.reportablenews.com/pr/trump-leads-harris-by-thirteen-points-in-south-carolina,NA,NA,NA,NA,NA,8880,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,42,399
89102,461,Susquehanna,2202,La Torre Live,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,2.3,-0.3,Live Phone,5.5,Pennsylvania,10/18/24,2024-10-22,NA,NA,NA,NA,NA,NA,214949,500,lv,NA,lv,NA,10/30/24 13:31,NA,https://mcusercontent.com/fadb7f1420fadfe09cc9d0f9c/files/a54b534a-f99a-9018-aae9-ae8a1b683189/PAStatewide_Toplines_LaTorre_Oct2024.01.pdf,NA,https://mcusercontent.com/fadb7f1420fadfe09cc9d0f9c/files/a54b534a-f99a-9018-aae9-ae8a1b683189/PAStatewide_Toplines_LaTorre_Oct2024.01.pdf,NA,NA,NA,NA,8872,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,230
88914,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9,Georgia,10/17/24,2024-10-22,NA,NA,NA,NA,NA,NA,213978,1356,rv,NA,rv,NA,10/24/24 08:59,NA,https://maristpoll.marist.edu/polls/marist-georgia-poll-u-s-presidential-contest-in-georgia-october-2024/,https://maristpoll.marist.edu/polls/marist-georgia-poll-u-s-presidential-contest-in-georgia-october-2024/,NA,NA,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,664
88914,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9,Georgia,10/17/24,2024-10-22,NA,NA,NA,NA,NA,NA,213979,1193,lv,NA,lv,NA,10/24/24 08:59,NA,https://maristpoll.marist.edu/polls/marist-georgia-poll-u-s-presidential-contest-in-georgia-october-2024/,https://maristpoll.marist.edu/polls/marist-georgia-poll-u-s-presidential-contest-in-georgia-october-2024/,NA,NA,NA,FALSE,NA,8781,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,585
88915,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9,North Carolina,10/17/24,2024-10-22,NA,NA,NA,NA,NA,NA,213980,1410,rv,NA,rv,NA,10/24/24 08:59,NA,https://maristpoll.marist.edu/polls/marist-north-carolina-poll-u-s-presidential-contest-in-north-carolina-october-2024/,https://maristpoll.marist.edu/polls/marist-north-carolina-poll-u-s-presidential-contest-in-north-carolina-october-2024/,NA,NA,NA,FALSE,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,677
88915,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9,North Carolina,10/17/24,2024-10-22,NA,NA,NA,NA,NA,NA,213981,1226,lv,NA,lv,NA,10/24/24 08:59,NA,https://maristpoll.marist.edu/polls/marist-north-carolina-poll-u-s-presidential-contest-in-north-carolina-october-2024/,https://maristpoll.marist.edu/polls/marist-north-carolina-poll-u-s-presidential-contest-in-north-carolina-october-2024/,NA,NA,NA,FALSE,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,588
88916,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9,Arizona,10/17/24,2024-10-22,NA,NA,NA,NA,NA,NA,213982,1329,rv,NA,rv,NA,10/24/24 08:59,NA,https://maristpoll.marist.edu/polls/marist-arizona-poll-u-s-presidential-contest-in-arizona-october-2024/,https://maristpoll.marist.edu/polls/marist-arizona-poll-u-s-presidential-contest-in-arizona-october-2024/,NA,NA,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,651
88916,1205,Marist,NA,NA,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9,Arizona,10/17/24,2024-10-22,NA,NA,NA,NA,NA,NA,213983,1193,lv,NA,lv,NA,10/24/24 08:59,NA,https://maristpoll.marist.edu/polls/marist-arizona-poll-u-s-presidential-contest-in-arizona-october-2024/,https://maristpoll.marist.edu/polls/marist-arizona-poll-u-s-presidential-contest-in-arizona-october-2024/,NA,NA,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,585
88920,1296,University of Maryland/Washington Post,NA,NA,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,755,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,2.5,-0.3,Live Phone/Text-to-Web,8,Maryland,10/17/24,2024-10-22,NA,NA,NA,NA,NA,NA,214027,1000,lv,NA,lv,NA,10/24/24 09:27,NA,https://www.washingtonpost.com/dc-md-va/2024/10/24/maryland-senate-race-poll-results/,https://www.washingtonpost.com/dc-md-va/2024/10/24/maryland-senate-race-poll-results/,https://www.washingtonpost.com/documents/03e733b1-c03e-4fa3-8ad7-bb0ace684d2a.pdf?itid=lk_inline_manual_2,https://docs.google.com/spreadsheets/d/1TxJtrfR32-a8EHa60JuHzDdMC5J9Bj1YtPWSiTjJrlo/edit?gid=0#gid=0,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,61,610
88990,1746,Embold Research,1478,MinnPost,Embold Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,6,Minnesota,10/16/24,2024-10-22,NA,NA,NA,NA,NA,NA,214505,1734,lv,NA,lv,NA,10/28/24 14:17,NA,https://www.minnpost.com/elections/2024/10/poll-harris-trump-remain-in-tight-race-in-minnesota-as-finish-line-nears/,https://www.minnpost.com/elections/2024/10/poll-harris-trump-remain-in-tight-race-in-minnesota-as-finish-line-nears/,NA,NA,NA,FALSE,NA,8823,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47.7,827
89084,424,Rutgers-Eagleton,NA,NA,Rutgers University Eagleton Center for Public Interest Polling,295,Rutgers University Eagleton Center for Public Interest Polling,2.3,0,Probability Panel,10,New Jersey,10/15/24,2024-10-22,NA,NA,NA,NA,NA,NA,214897,451,rv,NA,rv,NA,10/30/24 09:31,split sample,https://eagletonpoll.rutgers.edu/wp-content/uploads/2024/10/Rutgers-Eagleton-Poll-2024-Election-US-Ratings-10.30.24-FINAL-PUBLIC-PDF.pdf,NA,NA,https://eagletonpoll.rutgers.edu/wp-content/uploads/2024/10/Rutgers-Eagleton-Poll-2024-Election-US-Ratings-10.30.24-FINAL-PUBLIC-PDF.pdf,NA,NA,NA,8851,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,55,248
89084,424,Rutgers-Eagleton,NA,NA,Rutgers University Eagleton Center for Public Interest Polling,295,Rutgers University Eagleton Center for Public Interest Polling,2.3,0,Probability Panel,10,New Jersey,10/15/24,2024-10-22,NA,NA,NA,NA,NA,NA,214898,478,rv,NA,rv,NA,10/30/24 09:31,split sample,https://eagletonpoll.rutgers.edu/wp-content/uploads/2024/10/Rutgers-Eagleton-Poll-2024-Election-US-Ratings-10.30.24-FINAL-PUBLIC-PDF.pdf,NA,NA,https://eagletonpoll.rutgers.edu/wp-content/uploads/2024/10/Rutgers-Eagleton-Poll-2024-Election-US-Ratings-10.30.24-FINAL-PUBLIC-PDF.pdf,NA,NA,NA,8851,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,51,244
88861,1562,Redfield & Wilton Strategies,NA,NA,Redfield & Wilton Strategies,562,Redfield & Wilton Strategies,1.8,0.4,Online Panel,9,National,10/21/24,2024-10-21,NA,NA,NA,NA,NA,NA,213680,1189,lv,NA,lv,NA,10/22/24 12:08,NA,https://redfieldandwiltonstrategies.com/us-presidential-election-national-voting-intention-21-october-2024/,https://redfieldandwiltonstrategies.com/us-presidential-election-national-voting-intention-21-october-2024/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,535
88857,770,TIPP,NA,NA,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3,National,10/19/24,2024-10-21,NA,NA,NA,NA,NA,NA,213566,1268,lv,NA,lv,TRUE,10/22/24 09:06,NA,https://tippinsights.com/tipp-tracking-poll-day-9-trump-and-harris-tied-at-48/,https://tippinsights.com/tipp-tracking-poll-day-9-trump-and-harris-tied-at-48/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,609
88875,1102,Emerson,96011852089,The Hill | Nexstar | WDVM (DC News Now),Emerson College,88,Emerson College,2.9,-1.1,Online Panel/Text-to-Web,7,Maryland,10/19/24,2024-10-21,NA,NA,NA,NA,NA,NA,213747,865,lv,NA,lv,NA,10/23/24 09:11,NA,https://emersoncollegepolling.com/october-2024-maryland-poll-alsobrooks-d-54-hogan-r-40/,https://emersoncollegepolling.com/october-2024-maryland-poll-alsobrooks-d-54-hogan-r-40/,NA,https://docs.google.com/spreadsheets/d/1LBKyt7-MaIUDoHtgMWDGTt-f-WakmVlR/edit?gid=2045811530#gid=2045811530,NA,NA,NA,8814,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,64,554
88995,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,National,10/19/24,2024-10-21,NA,NA,NA,NA,NA,NA,214523,8940,lv,NA,lv,TRUE,10/29/24 08:52,NA,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,4470
88867,568,YouGov,21672168,The Times of London | SAY24,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,10/18/24,2024-10-21,NA,NA,NA,NA,NA,NA,213717,1266,rv,NA,rv,NA,10/22/24 19:50,NA,https://www.thetimes.com/world/us-world/article/harris-trump-poll-today-latest-us-election-f2gs226xl,https://www.thetimes.com/world/us-world/article/harris-trump-poll-today-latest-us-election-f2gs226xl,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241023_01_44.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,595
88867,568,YouGov,21672168,The Times of London | SAY24,YouGov,391,YouGov,3,-1.1,Online Panel,9,National,10/18/24,2024-10-21,NA,NA,NA,NA,NA,NA,213718,1189,lv,NA,lv,NA,10/22/24 19:50,NA,https://www.thetimes.com/world/us-world/article/harris-trump-poll-today-latest-us-election-f2gs226xl,https://www.thetimes.com/world/us-world/article/harris-trump-poll-today-latest-us-election-f2gs226xl,NA,https://d3nkl3psvxxpe9.cloudfront.net/documents/Times_SAY24_20241023_01_44.pdf,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,571
88877,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Texas,10/18/24,2024-10-21,NA,NA,NA,NA,NA,NA,213749,815,lv,NA,lv,NA,10/23/24 09:11,NA,https://emersoncollegepolling.com/october-2024-texas-poll-trump-53-harris-46/,https://emersoncollegepolling.com/october-2024-texas-poll-trump-53-harris-46/,NA,https://docs.google.com/spreadsheets/d/1CsHWWKUzNy7uZRZzUKhNpC5vU7aa7qFH/edit?gid=303389226#gid=303389226,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45.9,374
88880,1365,Change Research,NA,NA,Change Research,48,Change Research,1.4,0.6,Text-to-Web/Online Ad,5,Nebraska,10/18/24,2024-10-21,31126,Dan Osborn,IND,NA,NA,NA,213752,815,lv,NA,lv,NA,10/23/24 09:24,NA,https://www.dropsitenews.com/p/new-poll-has-an-independent-populist,https://www.dropsitenews.com/p/new-poll-has-an-independent-populist,NA,NA,NA,TRUE,IND,8845,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,41,334
88888,320,Monmouth,NA,NA,Monmouth University Polling Institute,215,Monmouth University Polling Institute,2.9,-0.9,Live Phone/Text-to-Web,9,National,10/17/24,2024-10-21,NA,NA,NA,NA,NA,NA,213826,802,rv,NA,rv,NA,10/23/24 11:54,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_102324/,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_102324/,NA,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_102324.pdf/,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,377
88893,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,Michigan,10/17/24,2024-10-21,NA,NA,NA,NA,NA,NA,213914,1136,lv,NA,lv,NA,10/23/24 14:04,NA,https://poll.qu.edu/poll-release?releaseid=3915,https://poll.qu.edu/poll-release?releaseid=3915,NA,https://poll.qu.edu/images/polling/mi/mi10232024_crosstabs_spbj87.pdf,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,49,557
88893,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,Michigan,10/17/24,2024-10-21,NA,NA,NA,NA,NA,NA,213916,1136,lv,NA,lv,NA,10/23/24 14:04,NA,https://poll.qu.edu/poll-release?releaseid=3915,https://poll.qu.edu/poll-release?releaseid=3915,NA,https://poll.qu.edu/images/polling/mi/mi10232024_crosstabs_spbj87.pdf,NA,NA,NA,8820,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,568
88894,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,Wisconsin,10/17/24,2024-10-21,NA,NA,NA,NA,NA,NA,213915,1108,lv,NA,lv,NA,10/23/24 14:04,NA,https://poll.qu.edu/poll-release?releaseid=3915,https://poll.qu.edu/poll-release?releaseid=3915,NA,https://poll.qu.edu/images/polling/wi/wi10232024_crosstabs_spbj87.pdf,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,532
88894,396,Quinnipiac,NA,NA,Quinnipiac University,267,Quinnipiac University,2.8,-0.5,Live Phone,9,Wisconsin,10/17/24,2024-10-21,NA,NA,NA,NA,NA,NA,213917,1108,lv,NA,lv,NA,10/23/24 14:04,NA,https://poll.qu.edu/poll-release?releaseid=3915,https://poll.qu.edu/poll-release?releaseid=3915,NA,https://poll.qu.edu/images/polling/wi/wi10232024_crosstabs_spbj87.pdf,NA,NA,NA,8905,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,532
88858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,10/16/24,2024-10-21,NA,NA,NA,NA,NA,NA,213571,3481,rv,NA,rv,NA,10/22/24 09:06,NA,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuter%20Ipsos%20October%20Large%20Sample%20Horserace%20Topline%2010%2022%202024%20.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,1601
88858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,10/16/24,2024-10-21,NA,NA,NA,NA,NA,NA,213572,3307,lv,NA,lv,NA,10/22/24 09:06,NA,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuter%20Ipsos%20October%20Large%20Sample%20Horserace%20Topline%2010%2022%202024%20.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,48,1587
88858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,10/16/24,2024-10-21,NA,NA,NA,NA,NA,NA,213720,4129,a,NA,a,NA,10/22/24 19:50,NA,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuter%20Ipsos%20October%20Large%20Sample%20Horserace%20Topline%2010%2022%202024%20.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,41,1693
88858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,10/16/24,2024-10-21,NA,NA,NA,NA,NA,NA,213721,4129,a,NA,a,NA,10/22/24 19:50,NA,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuter%20Ipsos%20October%20Large%20Sample%20Horserace%20Topline%2010%2022%202024%20.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,41,1693
88858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,10/16/24,2024-10-21,NA,NA,NA,NA,NA,NA,213722,3481,rv,NA,rv,NA,10/22/24 19:50,NA,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuter%20Ipsos%20October%20Large%20Sample%20Horserace%20Topline%2010%2022%202024%20.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45,1566
88858,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,2.8,-0.9,Probability Panel,9.5,National,10/16/24,2024-10-21,NA,NA,NA,NA,NA,NA,213723,3307,lv,NA,lv,NA,10/22/24 19:50,NA,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/en-us/americans-are-divided-top-priorities-next-president,https://www.ipsos.com/sites/default/files/ct/news/documents/2024-10/Reuter%20Ipsos%20October%20Large%20Sample%20Horserace%20Topline%2010%2022%202024%20.pdf,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,1554
89042,1474,University of Texas at Tyler,NA,NA,University of Texas at Tyler Center for Opinion Research,458,University of Texas at Tyler Center for Opinion Research,1.8,0.1,Live Phone/Online Panel,8.5,Texas,10/14/24,2024-10-21,NA,NA,NA,NA,NA,NA,214709,956,lv,NA,lv,NA,10/29/24 16:37,NA,https://www.uttyler.edu/academics/colleges-schools/arts-sciences/departments/political-science/pollingcenter/,https://www.uttyler.edu/academics/colleges-schools/arts-sciences/departments/political-science/pollingcenter/,https://www.uttyler.edu/academics/colleges-schools/arts-sciences/departments/political-science/files/uttyler-poll-202410.pdf,NA,NA,NA,NA,8889,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46,440
88842,235,InsiderAdvantage,NA,NA,InsiderAdvantage,243,InsiderAdvantage,2,-0.3,NA,5,Nevada,10/19/24,2024-10-20,NA,NA,NA,NA,NA,NA,213567,800,lv,NA,lv,NA,10/22/24 09:06,NA,https://insideradvantage.com/nevada-top-line-tabs-2/,NA,NA,https://insideradvantage.com/nevada-top-line-tabs-2/,NA,NA,NA,8857,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47.7,382
88843,235,InsiderAdvantage,NA,NA,InsiderAdvantage,243,InsiderAdvantage,2,-0.3,NA,5,Arizona,10/19/24,2024-10-20,NA,NA,NA,NA,NA,NA,213568,800,lv,NA,lv,NA,10/22/24 09:06,NA,https://insideradvantage.com/arizona-top-line-tabs-2/,NA,NA,https://insideradvantage.com/arizona-top-line-tabs-2/,NA,NA,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,376
88870,235,InsiderAdvantage,NA,NA,InsiderAdvantage,243,InsiderAdvantage,2,-0.3,NA,5,North Carolina,10/19/24,2024-10-20,NA,NA,NA,NA,NA,NA,213716,800,lv,NA,lv,NA,10/22/24 19:50,NA,https://insideradvantage.com/insideradvantage-survey-trump-leads-harris-by-two-points-in-north-carolina/,https://insideradvantage.com/insideradvantage-survey-trump-leads-harris-by-two-points-in-north-carolina/,NA,https://insideradvantage.com/north-carolina-top-line-tabs-2/,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46.8,374
88871,1337,HighGround,NA,NA,HighGround,416,HighGround Inc.,1.8,-0.3,Live Phone,4.5,Arizona,10/19/24,2024-10-20,NA,NA,NA,NA,NA,NA,213719,400,lv,NA,lv,NA,10/22/24 19:50,NA,https://azhighground.com/trending-trump-takes-narrow-lead-in-arizona/,https://azhighground.com/trending-trump-takes-narrow-lead-in-arizona/,https://projects.fivethirtyeight.com/polls/20241022_AZ_HighGroundtoplines.pdf,https://projects.fivethirtyeight.com/polls/20241022_AZ_HighGroundmemo.pdf,NA,FALSE,NA,8759,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,46.2,185
88806,770,TIPP,NA,NA,TIPP Insights,144,TIPP Insights,1.8,-0.4,Online Panel,3,National,10/18/24,2024-10-20,NA,NA,NA,NA,NA,NA,213459,1244,lv,NA,lv,TRUE,10/21/24 08:43,NA,https://tippinsights.com/tipp-tracking-poll-day-8-trump-leads-harris-48-47/,https://tippinsights.com/tipp-tracking-poll-day-8-trump-leads-harris-48-47/,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,585
88856,1189,Morning Consult,NA,NA,Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3,National,10/18/24,2024-10-20,NA,NA,NA,NA,NA,NA,213565,8570,lv,NA,lv,TRUE,10/22/24 09:06,NA,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,NA,NA,NA,NA,NA,8914,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,50,4285
88876,1102,Emerson,9601185,The Hill | Nexstar,Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7,Florida,10/18/24,2024-10-20,NA,NA,NA,NA,NA,NA,213748,860,lv,NA,lv,NA,10/23/24 09:11,NA,https://emersoncollegepolling.com/october-2024-florida-poll-trump-52-harris-44/,https://emersoncollegepolling.com/october-2024-florida-poll-trump-52-harris-44/,NA,https://docs.google.com/spreadsheets/d/1weOflq62_8NyRwZF3I3IFTtnQ1r9ioNJ/edit?gid=920459395#gid=920459395,NA,NA,NA,8778,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,45.9,395
88866,1050,SurveyUSA/High Point University,NA,NA,SurveyUSA/High Point University Survey Research Center,325,SurveyUSA,2.8,-1.3,Online Panel,10,North Carolina,10/17/24,2024-10-20,NA,NA,NA,NA,NA,NA,213689,1164,rv,NA,rv,NA,10/22/24 16:01,NA,https://www.surveyusa.com/client/PollReport.aspx?g=b7d2e65d-f396-4270-b2e1-62423de28238,NA,NA,https://www.surveyusa.com/client/PollReport.aspx?g=b7d2e65d-f396-4270-b2e1-62423de28238,NA,NA,NA,8839,2024,U.S. President,0,NA,11/5/24,general,FALSE,FALSE,NA,FALSE,DEM,Harris,16661,Kamala Harris,47,547
